SYMBOL,DATE,COMPANY,EXCHANGE,CLOSE
AAPL,2014-09-25,Apple Inc,NASDAQ,24.47
AAPL,2014-09-26,Apple Inc,NASDAQ,25.19
AAPL,2014-09-29,Apple Inc,NASDAQ,25.03
AAPL,2014-09-30,Apple Inc,NASDAQ,25.19
AAPL,2014-10-01,Apple Inc,NASDAQ,24.8
AAPL,2014-10-02,Apple Inc,NASDAQ,24.98
AAPL,2014-10-03,Apple Inc,NASDAQ,24.91
AAPL,2014-10-06,Apple Inc,NASDAQ,24.91
AAPL,2014-10-07,Apple Inc,NASDAQ,24.69
AAPL,2014-10-08,Apple Inc,NASDAQ,25.2
AAPL,2014-10-09,Apple Inc,NASDAQ,25.25
AAPL,2014-10-10,Apple Inc,NASDAQ,25.18
AAPL,2014-10-13,Apple Inc,NASDAQ,24.95
AAPL,2014-10-14,Apple Inc,NASDAQ,24.69
AAPL,2014-10-15,Apple Inc,NASDAQ,24.39
AAPL,2014-10-16,Apple Inc,NASDAQ,24.07
AAPL,2014-10-17,Apple Inc,NASDAQ,24.42
AAPL,2014-10-20,Apple Inc,NASDAQ,24.94
AAPL,2014-10-21,Apple Inc,NASDAQ,25.62
AAPL,2014-10-22,Apple Inc,NASDAQ,25.75
AAPL,2014-10-23,Apple Inc,NASDAQ,26.21
AAPL,2014-10-24,Apple Inc,NASDAQ,26.3
AAPL,2014-10-27,Apple Inc,NASDAQ,26.28
AAPL,2014-10-28,Apple Inc,NASDAQ,26.68
AAPL,2014-10-29,Apple Inc,NASDAQ,26.84
AAPL,2014-10-30,Apple Inc,NASDAQ,26.75
AAPL,2014-10-31,Apple Inc,NASDAQ,27
AAPL,2014-11-03,Apple Inc,NASDAQ,27.35
AAPL,2014-11-04,Apple Inc,NASDAQ,27.15
AAPL,2014-11-05,Apple Inc,NASDAQ,27.21
AAPL,2014-11-06,Apple Inc,NASDAQ,27.18
AAPL,2014-11-07,Apple Inc,NASDAQ,27.25
AAPL,2014-11-10,Apple Inc,NASDAQ,27.21
AAPL,2014-11-11,Apple Inc,NASDAQ,27.43
AAPL,2014-11-12,Apple Inc,NASDAQ,27.81
AAPL,2014-11-13,Apple Inc,NASDAQ,28.2
AAPL,2014-11-14,Apple Inc,NASDAQ,28.55
AAPL,2014-11-17,Apple Inc,NASDAQ,28.5
AAPL,2014-11-18,Apple Inc,NASDAQ,28.87
AAPL,2014-11-19,Apple Inc,NASDAQ,28.67
AAPL,2014-11-20,Apple Inc,NASDAQ,29.08
AAPL,2014-11-21,Apple Inc,NASDAQ,29.12
AAPL,2014-11-24,Apple Inc,NASDAQ,29.66
AAPL,2014-11-25,Apple Inc,NASDAQ,29.4
AAPL,2014-11-26,Apple Inc,NASDAQ,29.75
AAPL,2014-11-28,Apple Inc,NASDAQ,29.73
AAPL,2014-12-01,Apple Inc,NASDAQ,28.77
AAPL,2014-12-02,Apple Inc,NASDAQ,28.66
AAPL,2014-12-03,Apple Inc,NASDAQ,28.98
AAPL,2014-12-04,Apple Inc,NASDAQ,28.87
AAPL,2014-12-05,Apple Inc,NASDAQ,28.75
AAPL,2014-12-08,Apple Inc,NASDAQ,28.1
AAPL,2014-12-09,Apple Inc,NASDAQ,28.53
AAPL,2014-12-10,Apple Inc,NASDAQ,27.99
AAPL,2014-12-11,Apple Inc,NASDAQ,27.91
AAPL,2014-12-12,Apple Inc,NASDAQ,27.43
AAPL,2014-12-15,Apple Inc,NASDAQ,27.06
AAPL,2014-12-16,Apple Inc,NASDAQ,26.69
AAPL,2014-12-17,Apple Inc,NASDAQ,27.35
AAPL,2014-12-18,Apple Inc,NASDAQ,28.16
AAPL,2014-12-19,Apple Inc,NASDAQ,27.95
AAPL,2014-12-22,Apple Inc,NASDAQ,28.23
AAPL,2014-12-23,Apple Inc,NASDAQ,28.14
AAPL,2014-12-24,Apple Inc,NASDAQ,28
AAPL,2014-12-26,Apple Inc,NASDAQ,28.5
AAPL,2014-12-29,Apple Inc,NASDAQ,28.48
AAPL,2014-12-30,Apple Inc,NASDAQ,28.13
AAPL,2014-12-31,Apple Inc,NASDAQ,27.59
AAPL,2015-01-02,Apple Inc,NASDAQ,27.33
AAPL,2015-01-05,Apple Inc,NASDAQ,26.56
AAPL,2015-01-06,Apple Inc,NASDAQ,26.57
AAPL,2015-01-07,Apple Inc,NASDAQ,26.94
AAPL,2015-01-08,Apple Inc,NASDAQ,27.97
AAPL,2015-01-09,Apple Inc,NASDAQ,28
AAPL,2015-01-12,Apple Inc,NASDAQ,27.31
AAPL,2015-01-13,Apple Inc,NASDAQ,27.55
AAPL,2015-01-14,Apple Inc,NASDAQ,27.45
AAPL,2015-01-15,Apple Inc,NASDAQ,26.7
AAPL,2015-01-16,Apple Inc,NASDAQ,26.5
AAPL,2015-01-20,Apple Inc,NASDAQ,27.18
AAPL,2015-01-21,Apple Inc,NASDAQ,27.39
AAPL,2015-01-22,Apple Inc,NASDAQ,28.1
AAPL,2015-01-23,Apple Inc,NASDAQ,28.25
AAPL,2015-01-26,Apple Inc,NASDAQ,28.27
AAPL,2015-01-27,Apple Inc,NASDAQ,27.29
AAPL,2015-01-28,Apple Inc,NASDAQ,28.83
AAPL,2015-01-29,Apple Inc,NASDAQ,29.73
AAPL,2015-01-30,Apple Inc,NASDAQ,29.29
AAPL,2015-02-02,Apple Inc,NASDAQ,29.66
AAPL,2015-02-03,Apple Inc,NASDAQ,29.66
AAPL,2015-02-04,Apple Inc,NASDAQ,29.89
AAPL,2015-02-05,Apple Inc,NASDAQ,29.98
AAPL,2015-02-06,Apple Inc,NASDAQ,29.73
AAPL,2015-02-09,Apple Inc,NASDAQ,29.93
AAPL,2015-02-10,Apple Inc,NASDAQ,30.5
AAPL,2015-02-11,Apple Inc,NASDAQ,31.22
AAPL,2015-02-12,Apple Inc,NASDAQ,31.61
AAPL,2015-02-13,Apple Inc,NASDAQ,31.77
AAPL,2015-02-17,Apple Inc,NASDAQ,31.96
AAPL,2015-02-18,Apple Inc,NASDAQ,32.18
AAPL,2015-02-19,Apple Inc,NASDAQ,32.11
AAPL,2015-02-20,Apple Inc,NASDAQ,32.37
AAPL,2015-02-23,Apple Inc,NASDAQ,33.25
AAPL,2015-02-24,Apple Inc,NASDAQ,33.04
AAPL,2015-02-25,Apple Inc,NASDAQ,32.2
AAPL,2015-02-26,Apple Inc,NASDAQ,32.6
AAPL,2015-02-27,Apple Inc,NASDAQ,32.12
AAPL,2015-03-02,Apple Inc,NASDAQ,32.27
AAPL,2015-03-03,Apple Inc,NASDAQ,32.34
AAPL,2015-03-04,Apple Inc,NASDAQ,32.13
AAPL,2015-03-05,Apple Inc,NASDAQ,31.6
AAPL,2015-03-06,Apple Inc,NASDAQ,31.65
AAPL,2015-03-09,Apple Inc,NASDAQ,31.79
AAPL,2015-03-10,Apple Inc,NASDAQ,31.13
AAPL,2015-03-11,Apple Inc,NASDAQ,30.56
AAPL,2015-03-12,Apple Inc,NASDAQ,31.11
AAPL,2015-03-13,Apple Inc,NASDAQ,30.9
AAPL,2015-03-16,Apple Inc,NASDAQ,31.24
AAPL,2015-03-17,Apple Inc,NASDAQ,31.76
AAPL,2015-03-18,Apple Inc,NASDAQ,32.12
AAPL,2015-03-19,Apple Inc,NASDAQ,31.87
AAPL,2015-03-20,Apple Inc,NASDAQ,31.48
AAPL,2015-03-23,Apple Inc,NASDAQ,31.8
AAPL,2015-03-24,Apple Inc,NASDAQ,31.67
AAPL,2015-03-25,Apple Inc,NASDAQ,30.84
AAPL,2015-03-26,Apple Inc,NASDAQ,31.06
AAPL,2015-03-27,Apple Inc,NASDAQ,30.81
AAPL,2015-03-30,Apple Inc,NASDAQ,31.59
AAPL,2015-03-31,Apple Inc,NASDAQ,31.11
AAPL,2015-04-01,Apple Inc,NASDAQ,31.06
AAPL,2015-04-02,Apple Inc,NASDAQ,31.33
AAPL,2015-04-06,Apple Inc,NASDAQ,31.84
AAPL,2015-04-07,Apple Inc,NASDAQ,31.5
AAPL,2015-04-08,Apple Inc,NASDAQ,31.4
AAPL,2015-04-09,Apple Inc,NASDAQ,31.64
AAPL,2015-04-10,Apple Inc,NASDAQ,31.77
AAPL,2015-04-13,Apple Inc,NASDAQ,31.71
AAPL,2015-04-14,Apple Inc,NASDAQ,31.57
AAPL,2015-04-15,Apple Inc,NASDAQ,31.7
AAPL,2015-04-16,Apple Inc,NASDAQ,31.54
AAPL,2015-04-17,Apple Inc,NASDAQ,31.19
AAPL,2015-04-20,Apple Inc,NASDAQ,31.9
AAPL,2015-04-21,Apple Inc,NASDAQ,31.73
AAPL,2015-04-22,Apple Inc,NASDAQ,32.16
AAPL,2015-04-23,Apple Inc,NASDAQ,32.42
AAPL,2015-04-24,Apple Inc,NASDAQ,32.57
AAPL,2015-04-27,Apple Inc,NASDAQ,33.16
AAPL,2015-04-28,Apple Inc,NASDAQ,32.64
AAPL,2015-04-29,Apple Inc,NASDAQ,32.16
AAPL,2015-04-30,Apple Inc,NASDAQ,31.29
AAPL,2015-05-01,Apple Inc,NASDAQ,32.24
AAPL,2015-05-04,Apple Inc,NASDAQ,32.17
AAPL,2015-05-05,Apple Inc,NASDAQ,31.45
AAPL,2015-05-06,Apple Inc,NASDAQ,31.25
AAPL,2015-05-07,Apple Inc,NASDAQ,31.32
AAPL,2015-05-08,Apple Inc,NASDAQ,31.91
AAPL,2015-05-11,Apple Inc,NASDAQ,31.58
AAPL,2015-05-12,Apple Inc,NASDAQ,31.47
AAPL,2015-05-13,Apple Inc,NASDAQ,31.5
AAPL,2015-05-14,Apple Inc,NASDAQ,32.24
AAPL,2015-05-15,Apple Inc,NASDAQ,32.19
AAPL,2015-05-18,Apple Inc,NASDAQ,32.55
AAPL,2015-05-19,Apple Inc,NASDAQ,32.52
AAPL,2015-05-20,Apple Inc,NASDAQ,32.52
AAPL,2015-05-21,Apple Inc,NASDAQ,32.85
AAPL,2015-05-22,Apple Inc,NASDAQ,33.13
AAPL,2015-05-26,Apple Inc,NASDAQ,32.41
AAPL,2015-05-27,Apple Inc,NASDAQ,33.01
AAPL,2015-05-28,Apple Inc,NASDAQ,32.95
AAPL,2015-05-29,Apple Inc,NASDAQ,32.57
AAPL,2015-06-01,Apple Inc,NASDAQ,32.63
AAPL,2015-06-02,Apple Inc,NASDAQ,32.49
AAPL,2015-06-03,Apple Inc,NASDAQ,32.53
AAPL,2015-06-04,Apple Inc,NASDAQ,32.34
AAPL,2015-06-05,Apple Inc,NASDAQ,32.16
AAPL,2015-06-08,Apple Inc,NASDAQ,31.95
AAPL,2015-06-09,Apple Inc,NASDAQ,31.86
AAPL,2015-06-10,Apple Inc,NASDAQ,32.22
AAPL,2015-06-11,Apple Inc,NASDAQ,32.15
AAPL,2015-06-12,Apple Inc,NASDAQ,31.79
AAPL,2015-06-15,Apple Inc,NASDAQ,31.73
AAPL,2015-06-16,Apple Inc,NASDAQ,31.9
AAPL,2015-06-17,Apple Inc,NASDAQ,31.82
AAPL,2015-06-18,Apple Inc,NASDAQ,31.97
AAPL,2015-06-19,Apple Inc,NASDAQ,31.65
AAPL,2015-06-22,Apple Inc,NASDAQ,31.9
AAPL,2015-06-23,Apple Inc,NASDAQ,31.76
AAPL,2015-06-24,Apple Inc,NASDAQ,32.03
AAPL,2015-06-25,Apple Inc,NASDAQ,31.88
AAPL,2015-06-26,Apple Inc,NASDAQ,31.69
AAPL,2015-06-29,Apple Inc,NASDAQ,31.13
AAPL,2015-06-30,Apple Inc,NASDAQ,31.36
AAPL,2015-07-01,Apple Inc,NASDAQ,31.65
AAPL,2015-07-02,Apple Inc,NASDAQ,31.61
AAPL,2015-07-06,Apple Inc,NASDAQ,31.5
AAPL,2015-07-07,Apple Inc,NASDAQ,31.42
AAPL,2015-07-08,Apple Inc,NASDAQ,30.64
AAPL,2015-07-09,Apple Inc,NASDAQ,30.02
AAPL,2015-07-10,Apple Inc,NASDAQ,30.82
AAPL,2015-07-13,Apple Inc,NASDAQ,31.41
AAPL,2015-07-14,Apple Inc,NASDAQ,31.4
AAPL,2015-07-15,Apple Inc,NASDAQ,31.7
AAPL,2015-07-16,Apple Inc,NASDAQ,32.13
AAPL,2015-07-17,Apple Inc,NASDAQ,32.41
AAPL,2015-07-20,Apple Inc,NASDAQ,33.02
AAPL,2015-07-21,Apple Inc,NASDAQ,32.69
AAPL,2015-07-22,Apple Inc,NASDAQ,31.3
AAPL,2015-07-23,Apple Inc,NASDAQ,31.29
AAPL,2015-07-24,Apple Inc,NASDAQ,31.12
AAPL,2015-07-27,Apple Inc,NASDAQ,30.69
AAPL,2015-07-28,Apple Inc,NASDAQ,30.84
AAPL,2015-07-29,Apple Inc,NASDAQ,30.75
AAPL,2015-07-30,Apple Inc,NASDAQ,30.59
AAPL,2015-07-31,Apple Inc,NASDAQ,30.32
AAPL,2015-08-03,Apple Inc,NASDAQ,29.61
AAPL,2015-08-04,Apple Inc,NASDAQ,28.66
AAPL,2015-08-05,Apple Inc,NASDAQ,28.85
AAPL,2015-08-06,Apple Inc,NASDAQ,28.78
AAPL,2015-08-07,Apple Inc,NASDAQ,28.88
AAPL,2015-08-10,Apple Inc,NASDAQ,29.93
AAPL,2015-08-11,Apple Inc,NASDAQ,28.37
AAPL,2015-08-12,Apple Inc,NASDAQ,28.81
AAPL,2015-08-13,Apple Inc,NASDAQ,28.79
AAPL,2015-08-14,Apple Inc,NASDAQ,28.99
AAPL,2015-08-17,Apple Inc,NASDAQ,29.29
AAPL,2015-08-18,Apple Inc,NASDAQ,29.12
AAPL,2015-08-19,Apple Inc,NASDAQ,28.75
AAPL,2015-08-20,Apple Inc,NASDAQ,28.16
AAPL,2015-08-21,Apple Inc,NASDAQ,26.44
AAPL,2015-08-24,Apple Inc,NASDAQ,25.78
AAPL,2015-08-25,Apple Inc,NASDAQ,25.93
AAPL,2015-08-26,Apple Inc,NASDAQ,27.42
AAPL,2015-08-27,Apple Inc,NASDAQ,28.23
AAPL,2015-08-28,Apple Inc,NASDAQ,28.32
AAPL,2015-08-31,Apple Inc,NASDAQ,28.19
AAPL,2015-09-01,Apple Inc,NASDAQ,26.93
AAPL,2015-09-02,Apple Inc,NASDAQ,28.09
AAPL,2015-09-03,Apple Inc,NASDAQ,27.59
AAPL,2015-09-04,Apple Inc,NASDAQ,27.32
AAPL,2015-09-08,Apple Inc,NASDAQ,28.08
AAPL,2015-09-09,Apple Inc,NASDAQ,27.54
AAPL,2015-09-10,Apple Inc,NASDAQ,28.14
AAPL,2015-09-11,Apple Inc,NASDAQ,28.55
AAPL,2015-09-14,Apple Inc,NASDAQ,28.83
AAPL,2015-09-15,Apple Inc,NASDAQ,29.07
AAPL,2015-09-16,Apple Inc,NASDAQ,29.1
AAPL,2015-09-17,Apple Inc,NASDAQ,28.48
AAPL,2015-09-18,Apple Inc,NASDAQ,28.36
AAPL,2015-09-21,Apple Inc,NASDAQ,28.8
AAPL,2015-09-22,Apple Inc,NASDAQ,28.35
AAPL,2015-09-23,Apple Inc,NASDAQ,28.58
AAPL,2015-09-24,Apple Inc,NASDAQ,28.75
AAPL,2015-09-25,Apple Inc,NASDAQ,28.68
AAPL,2015-09-28,Apple Inc,NASDAQ,28.11
AAPL,2015-09-29,Apple Inc,NASDAQ,27.27
AAPL,2015-09-30,Apple Inc,NASDAQ,27.57
AAPL,2015-10-01,Apple Inc,NASDAQ,27.39
AAPL,2015-10-02,Apple Inc,NASDAQ,27.59
AAPL,2015-10-05,Apple Inc,NASDAQ,27.7
AAPL,2015-10-06,Apple Inc,NASDAQ,27.83
AAPL,2015-10-07,Apple Inc,NASDAQ,27.7
AAPL,2015-10-08,Apple Inc,NASDAQ,27.38
AAPL,2015-10-09,Apple Inc,NASDAQ,28.03
AAPL,2015-10-12,Apple Inc,NASDAQ,27.9
AAPL,2015-10-13,Apple Inc,NASDAQ,27.95
AAPL,2015-10-14,Apple Inc,NASDAQ,27.55
AAPL,2015-10-15,Apple Inc,NASDAQ,27.96
AAPL,2015-10-16,Apple Inc,NASDAQ,27.76
AAPL,2015-10-19,Apple Inc,NASDAQ,27.93
AAPL,2015-10-20,Apple Inc,NASDAQ,28.44
AAPL,2015-10-21,Apple Inc,NASDAQ,28.44
AAPL,2015-10-22,Apple Inc,NASDAQ,28.88
AAPL,2015-10-23,Apple Inc,NASDAQ,29.77
AAPL,2015-10-26,Apple Inc,NASDAQ,28.82
AAPL,2015-10-27,Apple Inc,NASDAQ,28.64
AAPL,2015-10-28,Apple Inc,NASDAQ,29.82
AAPL,2015-10-29,Apple Inc,NASDAQ,30.13
AAPL,2015-10-30,Apple Inc,NASDAQ,29.88
AAPL,2015-11-02,Apple Inc,NASDAQ,30.3
AAPL,2015-11-03,Apple Inc,NASDAQ,30.64
AAPL,2015-11-04,Apple Inc,NASDAQ,30.5
AAPL,2015-11-05,Apple Inc,NASDAQ,30.23
AAPL,2015-11-06,Apple Inc,NASDAQ,30.27
AAPL,2015-11-09,Apple Inc,NASDAQ,30.14
AAPL,2015-11-10,Apple Inc,NASDAQ,29.19
AAPL,2015-11-11,Apple Inc,NASDAQ,29.03
AAPL,2015-11-12,Apple Inc,NASDAQ,28.93
AAPL,2015-11-13,Apple Inc,NASDAQ,28.09
AAPL,2015-11-16,Apple Inc,NASDAQ,28.54
AAPL,2015-11-17,Apple Inc,NASDAQ,28.42
AAPL,2015-11-18,Apple Inc,NASDAQ,29.32
AAPL,2015-11-19,Apple Inc,NASDAQ,29.7
AAPL,2015-11-20,Apple Inc,NASDAQ,29.82
AAPL,2015-11-23,Apple Inc,NASDAQ,29.44
AAPL,2015-11-24,Apple Inc,NASDAQ,29.72
AAPL,2015-11-25,Apple Inc,NASDAQ,29.51
AAPL,2015-11-27,Apple Inc,NASDAQ,29.45
AAPL,2015-11-30,Apple Inc,NASDAQ,29.57
AAPL,2015-12-01,Apple Inc,NASDAQ,29.34
AAPL,2015-12-02,Apple Inc,NASDAQ,29.07
AAPL,2015-12-03,Apple Inc,NASDAQ,28.8
AAPL,2015-12-04,Apple Inc,NASDAQ,29.76
AAPL,2015-12-07,Apple Inc,NASDAQ,29.57
AAPL,2015-12-08,Apple Inc,NASDAQ,29.56
AAPL,2015-12-09,Apple Inc,NASDAQ,28.91
AAPL,2015-12-10,Apple Inc,NASDAQ,29.04
AAPL,2015-12-11,Apple Inc,NASDAQ,28.3
AAPL,2015-12-14,Apple Inc,NASDAQ,28.12
AAPL,2015-12-15,Apple Inc,NASDAQ,27.62
AAPL,2015-12-16,Apple Inc,NASDAQ,27.84
AAPL,2015-12-17,Apple Inc,NASDAQ,27.25
AAPL,2015-12-18,Apple Inc,NASDAQ,26.51
AAPL,2015-12-21,Apple Inc,NASDAQ,26.83
AAPL,2015-12-22,Apple Inc,NASDAQ,26.81
AAPL,2015-12-23,Apple Inc,NASDAQ,27.15
AAPL,2015-12-24,Apple Inc,NASDAQ,27.01
AAPL,2015-12-28,Apple Inc,NASDAQ,26.7
AAPL,2015-12-29,Apple Inc,NASDAQ,27.18
AAPL,2015-12-30,Apple Inc,NASDAQ,26.83
AAPL,2015-12-31,Apple Inc,NASDAQ,26.32
AAPL,2016-01-04,Apple Inc,NASDAQ,26.34
AAPL,2016-01-05,Apple Inc,NASDAQ,25.68
AAPL,2016-01-06,Apple Inc,NASDAQ,25.18
AAPL,2016-01-07,Apple Inc,NASDAQ,24.11
AAPL,2016-01-08,Apple Inc,NASDAQ,24.24
AAPL,2016-01-11,Apple Inc,NASDAQ,24.63
AAPL,2016-01-12,Apple Inc,NASDAQ,24.99
AAPL,2016-01-13,Apple Inc,NASDAQ,24.35
AAPL,2016-01-14,Apple Inc,NASDAQ,24.88
AAPL,2016-01-15,Apple Inc,NASDAQ,24.28
AAPL,2016-01-19,Apple Inc,NASDAQ,24.16
AAPL,2016-01-20,Apple Inc,NASDAQ,24.2
AAPL,2016-01-21,Apple Inc,NASDAQ,24.07
AAPL,2016-01-22,Apple Inc,NASDAQ,25.36
AAPL,2016-01-25,Apple Inc,NASDAQ,24.86
AAPL,2016-01-26,Apple Inc,NASDAQ,25
AAPL,2016-01-27,Apple Inc,NASDAQ,23.36
AAPL,2016-01-28,Apple Inc,NASDAQ,23.52
AAPL,2016-01-29,Apple Inc,NASDAQ,24.34
AAPL,2016-02-01,Apple Inc,NASDAQ,24.11
AAPL,2016-02-02,Apple Inc,NASDAQ,23.62
AAPL,2016-02-03,Apple Inc,NASDAQ,24.09
AAPL,2016-02-04,Apple Inc,NASDAQ,24.15
AAPL,2016-02-05,Apple Inc,NASDAQ,23.5
AAPL,2016-02-08,Apple Inc,NASDAQ,23.75
AAPL,2016-02-09,Apple Inc,NASDAQ,23.75
AAPL,2016-02-10,Apple Inc,NASDAQ,23.57
AAPL,2016-02-11,Apple Inc,NASDAQ,23.43
AAPL,2016-02-12,Apple Inc,NASDAQ,23.5
AAPL,2016-02-16,Apple Inc,NASDAQ,24.16
AAPL,2016-02-17,Apple Inc,NASDAQ,24.53
AAPL,2016-02-18,Apple Inc,NASDAQ,24.07
AAPL,2016-02-19,Apple Inc,NASDAQ,24.01
AAPL,2016-02-22,Apple Inc,NASDAQ,24.22
AAPL,2016-02-23,Apple Inc,NASDAQ,23.67
AAPL,2016-02-24,Apple Inc,NASDAQ,24.02
AAPL,2016-02-25,Apple Inc,NASDAQ,24.19
AAPL,2016-02-26,Apple Inc,NASDAQ,24.23
AAPL,2016-02-27,Apple Inc,NASDAQ,96.95
AAPL,2016-02-29,Apple Inc,NASDAQ,24.17
AAPL,2016-03-01,Apple Inc,NASDAQ,25.13
AAPL,2016-03-02,Apple Inc,NASDAQ,25.19
AAPL,2016-03-03,Apple Inc,NASDAQ,25.38
AAPL,2016-03-04,Apple Inc,NASDAQ,25.75
AAPL,2016-03-07,Apple Inc,NASDAQ,25.47
AAPL,2016-03-08,Apple Inc,NASDAQ,25.26
AAPL,2016-03-09,Apple Inc,NASDAQ,25.28
AAPL,2016-03-10,Apple Inc,NASDAQ,25.29
AAPL,2016-03-11,Apple Inc,NASDAQ,25.57
AAPL,2016-03-14,Apple Inc,NASDAQ,25.63
AAPL,2016-03-15,Apple Inc,NASDAQ,26.14
AAPL,2016-03-16,Apple Inc,NASDAQ,26.49
AAPL,2016-03-17,Apple Inc,NASDAQ,26.45
AAPL,2016-03-18,Apple Inc,NASDAQ,26.48
AAPL,2016-03-21,Apple Inc,NASDAQ,26.48
AAPL,2016-03-22,Apple Inc,NASDAQ,26.68
AAPL,2016-03-23,Apple Inc,NASDAQ,26.53
AAPL,2016-03-24,Apple Inc,NASDAQ,26.42
AAPL,2016-03-28,Apple Inc,NASDAQ,26.3
AAPL,2016-03-29,Apple Inc,NASDAQ,26.92
AAPL,2016-03-30,Apple Inc,NASDAQ,27.39
AAPL,2016-03-31,Apple Inc,NASDAQ,27.25
AAPL,2016-04-01,Apple Inc,NASDAQ,27.5
AAPL,2016-04-04,Apple Inc,NASDAQ,27.78
AAPL,2016-04-05,Apple Inc,NASDAQ,27.45
AAPL,2016-04-06,Apple Inc,NASDAQ,27.74
AAPL,2016-04-07,Apple Inc,NASDAQ,27.14
AAPL,2016-04-08,Apple Inc,NASDAQ,27.16
AAPL,2016-04-11,Apple Inc,NASDAQ,27.25
AAPL,2016-04-12,Apple Inc,NASDAQ,27.61
AAPL,2016-04-13,Apple Inc,NASDAQ,28.01
AAPL,2016-04-14,Apple Inc,NASDAQ,28.02
AAPL,2016-04-15,Apple Inc,NASDAQ,27.46
AAPL,2016-04-18,Apple Inc,NASDAQ,26.87
AAPL,2016-04-19,Apple Inc,NASDAQ,26.73
AAPL,2016-04-20,Apple Inc,NASDAQ,26.78
AAPL,2016-04-21,Apple Inc,NASDAQ,26.49
AAPL,2016-04-22,Apple Inc,NASDAQ,26.42
AAPL,2016-04-25,Apple Inc,NASDAQ,26.27
AAPL,2016-04-26,Apple Inc,NASDAQ,26.09
AAPL,2016-04-27,Apple Inc,NASDAQ,24.45
AAPL,2016-04-28,Apple Inc,NASDAQ,23.71
AAPL,2016-04-29,Apple Inc,NASDAQ,23.43
AAPL,2016-05-02,Apple Inc,NASDAQ,23.41
AAPL,2016-05-03,Apple Inc,NASDAQ,23.8
AAPL,2016-05-04,Apple Inc,NASDAQ,23.55
AAPL,2016-05-05,Apple Inc,NASDAQ,23.31
AAPL,2016-05-06,Apple Inc,NASDAQ,23.18
AAPL,2016-05-09,Apple Inc,NASDAQ,23.2
AAPL,2016-05-10,Apple Inc,NASDAQ,23.36
AAPL,2016-05-11,Apple Inc,NASDAQ,23.13
AAPL,2016-05-12,Apple Inc,NASDAQ,22.59
AAPL,2016-05-13,Apple Inc,NASDAQ,22.63
AAPL,2016-05-16,Apple Inc,NASDAQ,23.47
AAPL,2016-05-17,Apple Inc,NASDAQ,23.37
AAPL,2016-05-18,Apple Inc,NASDAQ,23.64
AAPL,2016-05-19,Apple Inc,NASDAQ,23.55
AAPL,2016-05-20,Apple Inc,NASDAQ,23.8
AAPL,2016-05-23,Apple Inc,NASDAQ,24.11
AAPL,2016-05-24,Apple Inc,NASDAQ,24.48
AAPL,2016-05-25,Apple Inc,NASDAQ,24.91
AAPL,2016-05-26,Apple Inc,NASDAQ,25.1
AAPL,2016-05-27,Apple Inc,NASDAQ,25.09
AAPL,2016-05-31,Apple Inc,NASDAQ,24.96
AAPL,2016-06-01,Apple Inc,NASDAQ,24.61
AAPL,2016-06-02,Apple Inc,NASDAQ,24.43
AAPL,2016-06-03,Apple Inc,NASDAQ,24.48
AAPL,2016-06-06,Apple Inc,NASDAQ,24.66
AAPL,2016-06-07,Apple Inc,NASDAQ,24.76
AAPL,2016-06-08,Apple Inc,NASDAQ,24.73
AAPL,2016-06-09,Apple Inc,NASDAQ,24.91
AAPL,2016-06-10,Apple Inc,NASDAQ,24.71
AAPL,2016-06-13,Apple Inc,NASDAQ,24.34
AAPL,2016-06-14,Apple Inc,NASDAQ,24.36
AAPL,2016-06-15,Apple Inc,NASDAQ,24.29
AAPL,2016-06-16,Apple Inc,NASDAQ,24.39
AAPL,2016-06-17,Apple Inc,NASDAQ,23.83
AAPL,2016-06-20,Apple Inc,NASDAQ,23.77
AAPL,2016-06-21,Apple Inc,NASDAQ,23.98
AAPL,2016-06-22,Apple Inc,NASDAQ,23.89
AAPL,2016-06-23,Apple Inc,NASDAQ,24.02
AAPL,2016-06-24,Apple Inc,NASDAQ,23.35
AAPL,2016-06-27,Apple Inc,NASDAQ,23.01
AAPL,2016-06-28,Apple Inc,NASDAQ,23.4
AAPL,2016-06-29,Apple Inc,NASDAQ,23.6
AAPL,2016-06-30,Apple Inc,NASDAQ,23.9
AAPL,2016-07-01,Apple Inc,NASDAQ,23.97
AAPL,2016-07-05,Apple Inc,NASDAQ,23.75
AAPL,2016-07-06,Apple Inc,NASDAQ,23.88
AAPL,2016-07-07,Apple Inc,NASDAQ,23.98
AAPL,2016-07-08,Apple Inc,NASDAQ,24.17
AAPL,2016-07-11,Apple Inc,NASDAQ,24.25
AAPL,2016-07-12,Apple Inc,NASDAQ,24.36
AAPL,2016-07-13,Apple Inc,NASDAQ,24.22
AAPL,2016-07-14,Apple Inc,NASDAQ,24.7
AAPL,2016-07-15,Apple Inc,NASDAQ,24.7
AAPL,2016-07-18,Apple Inc,NASDAQ,24.96
AAPL,2016-07-19,Apple Inc,NASDAQ,24.97
AAPL,2016-07-20,Apple Inc,NASDAQ,24.99
AAPL,2016-07-21,Apple Inc,NASDAQ,24.86
AAPL,2016-07-22,Apple Inc,NASDAQ,24.66
AAPL,2016-07-25,Apple Inc,NASDAQ,24.34
AAPL,2016-07-26,Apple Inc,NASDAQ,24.17
AAPL,2016-07-27,Apple Inc,NASDAQ,25.74
AAPL,2016-07-28,Apple Inc,NASDAQ,26.09
